id,event_key,tx_hash,wallet_address,token_mint,timestamp,date_str,side,amount_tokens,amount_sol,amount_usd,price_usd,is_airdrop,is_first_buyer,entry_delay_seconds,program_id,source_type,source_name,source_ref,fetched_at,raw_json
6704,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:CNXrpynimoBDch163RK53aVZ19wZ5SBjwnuFBkpgHAUS,,CNXrpynimoBDch163RK53aVZ19wZ5SBjwnuFBkpgHAUS,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112513,,BUY,7377.204268,0.016606752,0.0,0.0,0,1,115,,ONCHAIN,HELIUS_RPC,567,2026-08-20 05:01:31,"""{}"""
6705,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:7xgSsqLfNVVycJdvC1EdmxHLziABe4YzhqyMgydpSyBv,,7xgSsqLfNVVycJdvC1EdmxHLziABe4YzhqyMgydpSyBv,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112513,,BUY,14442.157086,0.028748922,0.0,0.0,0,1,115,,ONCHAIN,HELIUS_RPC,568,2026-08-20 05:01:32,"""{}"""
6706,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:7fvifu4W1A5kynRg778FXnm59nbqYZsxPNi9JbBikDeY,,7fvifu4W1A5kynRg778FXnm59nbqYZsxPNi9JbBikDeY,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112513,,BUY,31821.507602,0.058636086,0.0,0.0,0,1,115,,ONCHAIN,HELIUS_RPC,569,2026-08-20 05:01:32,"""{}"""
6707,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:MdfBZuJeReJGopvcWGYAQTDU2qdFVVaTMdnTzkuda8N,,MdfBZuJeReJGopvcWGYAQTDU2qdFVVaTMdnTzkuda8N,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112513,,BUY,25699.005746,0.04813621,0.0,0.0,0,1,115,,ONCHAIN,HELIUS_RPC,570,2026-08-20 05:01:32,"""{}"""
6708,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:V6jcEgCQ9N8oR2cfYW8br5MxPtWVNqCDi3dHza2GfWC,,V6jcEgCQ9N8oR2cfYW8br5MxPtWVNqCDi3dHza2GfWC,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112513,,BUY,8334.507092,0.018273775,0.0,0.0,0,1,115,,ONCHAIN,HELIUS_RPC,571,2026-08-20 05:01:32,"""{}"""
6709,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:8iJaAcnYrdG9XgntNVZ6Q6QG9xtNUDbgFA5tfdoiNqBJ,,8iJaAcnYrdG9XgntNVZ6Q6QG9xtNUDbgFA5tfdoiNqBJ,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112514,,BUY,651124.789368,1.131556274,0.0,0.0,0,1,116,,ONCHAIN,HELIUS_RPC,572,2026-08-20 05:01:33,"""{}"""
6710,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:6iohpdEtV7Dge9A7rEwzYjVq9L6NYcH7BrBoeG2xfYP5,,6iohpdEtV7Dge9A7rEwzYjVq9L6NYcH7BrBoeG2xfYP5,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112514,,BUY,25234.544341,0.047927626,0.0,0.0,0,1,116,,ONCHAIN,HELIUS_RPC,573,2026-08-20 05:01:33,"""{}"""
6711,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:HcNTSjf2DXjco1PZefiLBXEKue1SFdoNUTMWqyaPSLGE,,HcNTSjf2DXjco1PZefiLBXEKue1SFdoNUTMWqyaPSLGE,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112514,,BUY,31513.890214,0.058905958,0.0,0.0,0,1,116,,ONCHAIN,HELIUS_RPC,574,2026-08-20 05:01:33,"""{}"""
6712,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:2BYbFiQpkMvYnjV4PMsFiMmXPgSQUmdXKDYZ9d5mmHTC,,2BYbFiQpkMvYnjV4PMsFiMmXPgSQUmdXKDYZ9d5mmHTC,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112514,,BUY,39716.199643,0.073262839,0.0,0.0,0,1,116,,ONCHAIN,HELIUS_RPC,575,2026-08-20 05:01:34,"""{}"""
6713,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:3GWgzHaaovKcRvoAt55axjGhec9L5zs2qPr81kLFboza,,3GWgzHaaovKcRvoAt55axjGhec9L5zs2qPr81kLFboza,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112515,,BUY,605831.738734,1.068280423,0.0,0.0,0,1,117,,ONCHAIN,HELIUS_RPC,576,2026-08-20 05:01:34,"""{}"""
6714,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:EKjCJNVkct1Tb2xzcq5AqwLVKQFhSoDuZSACJyGk9nhi,,EKjCJNVkct1Tb2xzcq5AqwLVKQFhSoDuZSACJyGk9nhi,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112515,,BUY,22387.920959,0.043511835,0.0,0.0,0,1,117,,ONCHAIN,HELIUS_RPC,577,2026-08-20 05:01:34,"""{}"""
6715,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:AsGWKJbiJ4nqFSfTtHhN9QMjXVtPYfLYEoCCCCZ3Mqk5,,AsGWKJbiJ4nqFSfTtHhN9QMjXVtPYfLYEoCCCCZ3Mqk5,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112515,,BUY,14637.703063,0.029820209,0.0,0.0,0,1,117,,ONCHAIN,HELIUS_RPC,578,2026-08-20 05:01:35,"""{}"""
6716,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:AJT3HLt4UYVAa9CVTGMjHEg3mscYZVbrv3scTD6z45a4,,AJT3HLt4UYVAa9CVTGMjHEg3mscYZVbrv3scTD6z45a4,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112515,,BUY,12579.536927,0.026186385,0.0,0.0,0,1,117,,ONCHAIN,HELIUS_RPC,579,2026-08-20 05:01:35,"""{}"""
6717,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:G3Yi9eCq6DeevC4bnMuPQzefz1dXaqwiDdiFmia4tby6,,G3Yi9eCq6DeevC4bnMuPQzefz1dXaqwiDdiFmia4tby6,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112516,,BUY,17039.075107,0.034084101,0.0,0.0,0,1,118,,ONCHAIN,HELIUS_RPC,580,2026-08-20 05:01:35,"""{}"""
6718,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:E6DCzHsiHjifRv7pgYqDEfKX7HWt12Lnk1VXTHnGtfJ3,,E6DCzHsiHjifRv7pgYqDEfKX7HWt12Lnk1VXTHnGtfJ3,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112516,,BUY,1104129.473151,1.979747822,0.0,0.0,0,1,118,,ONCHAIN,HELIUS_RPC,581,2026-08-20 05:01:37,"""{}"""
6720,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:68C5jHT78tZWCnAEJDVc4KkteRUqUEuXDB4WjR5G2Kps,,68C5jHT78tZWCnAEJDVc4KkteRUqUEuXDB4WjR5G2Kps,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112516,,BUY,9829.910249,0.021708879,0.0,0.0,0,1,118,,ONCHAIN,HELIUS_RPC,583,2026-08-20 05:01:37,"""{}"""
6724,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:cSy25hSnMAX1mQeKrr4A4RNubd77k4mQxJ5qSjAjiHg,,cSy25hSnMAX1mQeKrr4A4RNubd77k4mQxJ5qSjAjiHg,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112516,,BUY,9838.186684,0.020736434,0.0,0.0,0,1,118,,ONCHAIN,HELIUS_RPC,587,2026-08-20 05:01:38,"""{}"""
6725,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:A5b9E9epkf2oeSvVoB4aQdgDnhbJzAacYQMS4NmHfQDH,,A5b9E9epkf2oeSvVoB4aQdgDnhbJzAacYQMS4NmHfQDH,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112516,,BUY,448933.00242,0.774137292,0.0,0.0,0,1,118,,ONCHAIN,HELIUS_RPC,588,2026-08-20 05:01:38,"""{}"""
6726,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:E8dpZRu9rev2DRPc3j1YXMRpna77A4hLuSDhYEdy8YvL,,E8dpZRu9rev2DRPc3j1YXMRpna77A4hLuSDhYEdy8YvL,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112516,,BUY,23981.694975,0.045268858,0.0,0.0,0,1,118,,ONCHAIN,HELIUS_RPC,589,2026-08-20 05:01:38,"""{}"""
6727,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:HcoSHQrS7tVQrrBdVx8z5NW2LQVsAwbhQcdtKmEu1Tvm,,HcoSHQrS7tVQrrBdVx8z5NW2LQVsAwbhQcdtKmEu1Tvm,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112517,,BUY,14797.353671,0.029448262,0.0,0.0,0,1,119,,ONCHAIN,HELIUS_RPC,590,2026-08-20 05:01:39,"""{}"""
6728,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:5eGEjRzDfb6FfjH6EkYpAPBS1Nviaz6VWrbkaJdHKE9t,,5eGEjRzDfb6FfjH6EkYpAPBS1Nviaz6VWrbkaJdHKE9t,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112517,,BUY,6583.181362,0.01528712,0.0,0.0,0,1,119,,ONCHAIN,HELIUS_RPC,591,2026-08-20 05:01:39,"""{}"""
6729,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:CYtjLJp9SYwTsTHUjkvvo9rEqL97uhUb2FefUw84fvgk,,CYtjLJp9SYwTsTHUjkvvo9rEqL97uhUb2FefUw84fvgk,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112517,,BUY,888395.769954,1.549698962,0.0,0.0,0,1,119,,ONCHAIN,HELIUS_RPC,592,2026-08-20 05:01:39,"""{}"""
6730,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:6GErhbg6q9nqzDDoMVwWXogkthp3izH3XwZYDSBZ7MHw,,6GErhbg6q9nqzDDoMVwWXogkthp3izH3XwZYDSBZ7MHw,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112518,,BUY,6612.221617,0.01554076,0.0,0.0,0,1,120,,ONCHAIN,HELIUS_RPC,593,2026-08-20 05:01:40,"""{}"""
6731,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:9D8BTdKvXSC2ASZ8q16TKw1vnyGUnHkVFNkYSoNgR3Jn,,9D8BTdKvXSC2ASZ8q16TKw1vnyGUnHkVFNkYSoNgR3Jn,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112518,,BUY,32029.19964,0.060179996,0.0,0.0,0,1,120,,ONCHAIN,HELIUS_RPC,594,2026-08-20 05:01:40,"""{}"""
6732,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:33NVDLWZ3DpdmEjEUQpjfPtrCFjjNn9PBHFtod2DgjCJ,,33NVDLWZ3DpdmEjEUQpjfPtrCFjjNn9PBHFtod2DgjCJ,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112518,,BUY,10207.208713,0.021865897,0.0,0.0,0,1,120,,ONCHAIN,HELIUS_RPC,595,2026-08-20 05:01:41,"""{}"""
6733,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:8svpr6ttTnFqRdoNTRJkcMWnCP7ongwTXkGJ9EXZXHoY,,8svpr6ttTnFqRdoNTRJkcMWnCP7ongwTXkGJ9EXZXHoY,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112518,,BUY,298558.793586,0.530064868,0.0,0.0,0,1,120,,ONCHAIN,HELIUS_RPC,596,2026-08-20 05:01:41,"""{}"""
6734,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:B8jLTMRyd6eJkWE8ou2B33iqjhUGnzkriL89WWGiE7de,,B8jLTMRyd6eJkWE8ou2B33iqjhUGnzkriL89WWGiE7de,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112518,,BUY,30082.161351,0.057119135,0.0,0.0,0,1,120,,ONCHAIN,HELIUS_RPC,597,2026-08-20 05:01:41,"""{}"""
6735,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:BG37PP3XhBrwSTzXSv4jQBdRbxaj8HK4nyD836bHAwQc,,BG37PP3XhBrwSTzXSv4jQBdRbxaj8HK4nyD836bHAwQc,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112518,,BUY,23032.837062,0.044677401,0.0,0.0,0,1,120,,ONCHAIN,HELIUS_RPC,598,2026-08-20 05:01:41,"""{}"""
6736,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:6btkobNjK5fUfhmh9TZ9TW6Ckgg6bc6C7T6LXhxn88ey,,6btkobNjK5fUfhmh9TZ9TW6Ckgg6bc6C7T6LXhxn88ey,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112519,,BUY,22543.151447,0.043829292,0.0,0.0,0,1,121,,ONCHAIN,HELIUS_RPC,599,2026-08-20 05:01:42,"""{}"""
6737,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:7PgRsNMJqrmRfT2CP8aB3VBu4ARyoAuoMhm7rxv9bd6i,,7PgRsNMJqrmRfT2CP8aB3VBu4ARyoAuoMhm7rxv9bd6i,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112519,,BUY,12425.705799,0.02593158,0.0,0.0,0,1,121,,ONCHAIN,HELIUS_RPC,600,2026-08-20 05:01:42,"""{}"""
6738,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:AwBjVrQdjPyKmoguhXmsvzSArKihSwbW7KqH25TGpkVE,,AwBjVrQdjPyKmoguhXmsvzSArKihSwbW7KqH25TGpkVE,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112519,,BUY,23410.702087,0.0453939,0.0,0.0,0,1,121,,ONCHAIN,HELIUS_RPC,601,2026-08-20 05:01:42,"""{}"""
6739,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:DF3ZrLUnP1nybp6Zg5ucQ92qm4f4GAHiovdC4ZDkEm8G,,DF3ZrLUnP1nybp6Zg5ucQ92qm4f4GAHiovdC4ZDkEm8G,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112519,,BUY,405723.126003,0.725555181,0.0,0.0,0,1,121,,ONCHAIN,HELIUS_RPC,602,2026-08-20 05:01:42,"""{}"""
6740,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:5iyhSW3b1ZZkPBWs7LH6zupHxzjCXSwvCygmUbgr3Rah,,5iyhSW3b1ZZkPBWs7LH6zupHxzjCXSwvCygmUbgr3Rah,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112519,,BUY,24215.775946,0.047189452,0.0,0.0,0,1,121,,ONCHAIN,HELIUS_RPC,603,2026-08-20 05:01:43,"""{}"""
6741,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:BHqmmZnd2HXbFfWrz9xDCvTFG2bwgMiTDUPpuAQSRB81,,BHqmmZnd2HXbFfWrz9xDCvTFG2bwgMiTDUPpuAQSRB81,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112519,,BUY,35758.410426,0.067846114,0.0,0.0,0,1,121,,ONCHAIN,HELIUS_RPC,604,2026-08-20 05:01:43,"""{}"""
6742,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:XqGssFH1coBvwnPwQgNEWRg9FvXVz37QC4195LvRPPu,,XqGssFH1coBvwnPwQgNEWRg9FvXVz37QC4195LvRPPu,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112520,,BUY,9409.641612,0.02075938,0.0,0.0,0,1,122,,ONCHAIN,HELIUS_RPC,605,2026-08-20 05:01:43,"""{}"""
6743,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:4iLdRK3stbtzdn7gsTuCWZfETcyaSQ1zN2xvfxW8mkbT,,4iLdRK3stbtzdn7gsTuCWZfETcyaSQ1zN2xvfxW8mkbT,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112520,,BUY,21543.929644,0.042469313,0.0,0.0,0,1,122,,ONCHAIN,HELIUS_RPC,606,2026-08-20 05:01:44,"""{}"""
6744,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:GqYAdJgCPPSA4MpYM3AUUA2JUjKaYcu6NMRD3JaddPHq,,GqYAdJgCPPSA4MpYM3AUUA2JUjKaYcu6NMRD3JaddPHq,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112520,,BUY,590897.754879,1.074919608,0.0,0.0,0,1,122,,ONCHAIN,HELIUS_RPC,607,2026-08-20 05:01:44,"""{}"""
6745,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:F4tt8ZsSPX1gEqkyXxfRuUoRkaSnnJinvm2EHU9LWZND,,F4tt8ZsSPX1gEqkyXxfRuUoRkaSnnJinvm2EHU9LWZND,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112520,,BUY,16080.356793,0.033257886,0.0,0.0,0,1,122,,ONCHAIN,HELIUS_RPC,608,2026-08-20 05:01:44,"""{}"""
6746,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:B2BaDjnhL5BDXTgdoGtA9NiPeURgta4ydiQ7uowptG3d,,B2BaDjnhL5BDXTgdoGtA9NiPeURgta4ydiQ7uowptG3d,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112521,,BUY,24109.276072,0.047917436,0.0,0.0,0,1,123,,ONCHAIN,HELIUS_RPC,609,2026-08-20 05:01:44,"""{}"""
6747,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:ASb184KD7BLTAogMrbyN7BF1yWaZ6Bv5ggncErvbyziv,,ASb184KD7BLTAogMrbyN7BF1yWaZ6Bv5ggncErvbyziv,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112521,,BUY,14932.702555,0.03118685,0.0,0.0,0,1,123,,ONCHAIN,HELIUS_RPC,610,2026-08-20 05:01:45,"""{}"""
6748,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:EZRAY8Lv6gofTNzUrQaVqJig6yANbiw4RXELAuum3vYu,,EZRAY8Lv6gofTNzUrQaVqJig6yANbiw4RXELAuum3vYu,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112521,,BUY,857130.747447,1.582183233,0.0,0.0,0,1,123,,ONCHAIN,HELIUS_RPC,611,2026-08-20 05:01:45,"""{}"""
6750,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:DWuzgag8FhUFnqNpZwyTTwJ4Uz6CScxGSdCPH9VoHqLt,,DWuzgag8FhUFnqNpZwyTTwJ4Uz6CScxGSdCPH9VoHqLt,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112521,,BUY,23036.312849,0.044347813,0.0,0.0,0,1,123,,ONCHAIN,HELIUS_RPC,613,2026-08-20 05:01:45,"""{}"""
6751,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:BTfdr8htrqsVb3DbtjrRZnaZNebi4sbK3Cz6H5mKSj5K,,BTfdr8htrqsVb3DbtjrRZnaZNebi4sbK3Cz6H5mKSj5K,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112521,,BUY,33719.071194,0.063122707,0.0,0.0,0,1,123,,ONCHAIN,HELIUS_RPC,614,2026-08-20 05:01:46,"""{}"""
6752,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:7EJzKs7QGJQrfErc5kD3kQ8dZqkPmcJZu9WjRrwr4gRy,,7EJzKs7QGJQrfErc5kD3kQ8dZqkPmcJZu9WjRrwr4gRy,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112521,,BUY,14283.197116,0.02901764,0.0,0.0,0,1,123,,ONCHAIN,HELIUS_RPC,615,2026-08-20 05:01:46,"""{}"""
6753,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:FhhAQYKGQr5gQPdd5v68rT1tR5dmH2nafm4b77YB96KM,,FhhAQYKGQr5gQPdd5v68rT1tR5dmH2nafm4b77YB96KM,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112521,,BUY,24477.658644,0.046937705,0.0,0.0,0,1,123,,ONCHAIN,HELIUS_RPC,616,2026-08-20 05:01:46,"""{}"""
6754,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:4HiJto42s1rWMbmh7qgiuECh8wxdNw9MJVHHXEz44RUa,,4HiJto42s1rWMbmh7qgiuECh8wxdNw9MJVHHXEz44RUa,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112521,,BUY,739095.310475,1.312344552,0.0,0.0,0,1,123,,ONCHAIN,HELIUS_RPC,617,2026-08-20 05:01:47,"""{}"""
6755,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:CdWcXN5LrDXcsjYGn5Qx6Yvdoz3fV2bS5mjLXcMsVyEm,,CdWcXN5LrDXcsjYGn5Qx6Yvdoz3fV2bS5mjLXcMsVyEm,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112522,,BUY,34475.237629,0.065437565,0.0,0.0,0,1,124,,ONCHAIN,HELIUS_RPC,618,2026-08-20 05:01:47,"""{}"""
6756,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:FRs2MTUYLqWx1txVBbGiPfkbcxZtPLBLjGgF4uemsc1q,,FRs2MTUYLqWx1txVBbGiPfkbcxZtPLBLjGgF4uemsc1q,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112522,,BUY,27571.008874,0.053150928,0.0,0.0,0,1,124,,ONCHAIN,HELIUS_RPC,619,2026-08-20 05:01:47,"""{}"""
6758,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:8VhYPLeMg2kFeMZxrmL85E568oxm71vGouo9oqVZCgZ8,,8VhYPLeMg2kFeMZxrmL85E568oxm71vGouo9oqVZCgZ8,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112522,,BUY,28928.728277,0.0555702,0.0,0.0,0,1,124,,ONCHAIN,HELIUS_RPC,621,2026-08-20 05:01:48,"""{}"""
6759,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:jq5p2HbWXbWDXYccqtqny3ZaoNyEBbJPeoGMfa8Bb5A,,jq5p2HbWXbWDXYccqtqny3ZaoNyEBbJPeoGMfa8Bb5A,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112522,,BUY,339012.586197,0.6112934,0.0,0.0,0,1,124,,ONCHAIN,HELIUS_RPC,622,2026-08-20 05:01:48,"""{}"""
6760,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:FYc1cNv9rdhUZnN7SpTvqD9CbD9f35a8SrpnZjofm5Ai,,FYc1cNv9rdhUZnN7SpTvqD9CbD9f35a8SrpnZjofm5Ai,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112522,,BUY,9526.942961,0.021061357,0.0,0.0,0,1,124,,ONCHAIN,HELIUS_RPC,623,2026-08-20 05:01:48,"""{}"""
6761,HELIUS_FIRST_BUYERS:5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump:None:HiBhp12m9wZWr24aT8oF9hA6Tq7rq5oPzWHZ3qkUxXSR,,HiBhp12m9wZWr24aT8oF9hA6Tq7rq5oPzWHZ3qkUxXSR,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,1787112523,,BUY,11697.635896,0.024968389,0.0,0.0,0,1,125,,ONCHAIN,HELIUS_RPC,624,2026-08-20 05:01:49,"""{}"""
